proxyWallet,asset,conditionId,size,avgPrice,initialValue,currentValue,cashPnl,percentPnl,totalBought,realizedPnl,percentRealizedPnl,curPrice,redeemable,mergeable,title,slug,icon,eventId,eventSlug,outcome,outcomeIndex,oppositeOutcome,oppositeAsset,endDate,negativeRisk
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,17348693485094206557235428156062764360728071952060212278606097621179491611488,0x185ff38dc91745a349ecb6a97df6f1a8fd0f2e22b186a1e026269a5e447a628e,2602.05,0.075827,197.30564535,106.68405,-90.62159535000002,-45.92955016023317,3099.95,96.593804,-54.61406106787236,0.041,False,False,Will Brad Pitt be nominated for Best Actor at the 98th Academy Awards?,will-brad-pitt-be-nominated-for-best-actor-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50281,oscars-2026-best-actor-nominations,Yes,0,No,61024848315763844814800423418091237982863711135323128362417496872435816395666,2026-01-22,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,3548268779506460907513432308994407623049411158653949513786067373479010046083,0x2b31e7ad9f42753434a1703d157a1c8414c92b6f1ea2fa35acf6df90be9d777e,2585.976615,0.844801,2184.635630328615,0.0,-2184.635630328615,-100.0,2585.976615,0.0,-100.0,0.0,True,False,Will the federal government be shut down for 30 or more days in 2025?,will-the-federal-government-be-shut-down-for-36-or-more-days-in-2025-545,https://polymarket-upload.s3.us-east-2.amazonaws.com/us-government-shutdown-in-2025-MSsPGy_9Bzvg.jpg,45599,how-many-days-will-the-federal-government-be-shut-down-in-2025,No,1,Yes,52552848934224056816857469289140953604065223085534396171662611273799205417898,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,59081599675814278203312473759248819008347370698283370623500151690444709260342,0xb050c89e1e5738c79e117d28da1f057ac2f193511aab87a01b517b466c7265dc,2555.0,0.04,102.2,16.6075,-85.5925,-83.75,2555.0,0.0,-83.75,0.0065,False,False,Russia x Ukraine ceasefire by November 30?,russia-x-ukraine-ceasefire-by-november-30-513,https://polymarket-upload.s3.us-east-2.amazonaws.com/russia-x-ukraine-ceasefire-in-2025-w2voYOygx80B.jpg,62978,russia-x-ukraine-ceasefire-by-november-30-513,Yes,0,No,110902308091723190012269532299497167125504426554890434343419495764557291673806,2025-11-30,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,39037164839963127351677281834973830068857637934397064740463100609381313849620,0xb9e518a563d955037698fec22b03bca649aeb4423fc0999c6862b805e23a1ec9,2551.67938,0.036625,93.4552572925,57.412786049999994,-36.04247124249999,-38.56655290102389,5103.17938,271.882011,-69.28205127197783,0.0225,False,False,Tom Holland announced as next James Bond?,tom-holland-announced-as-next-james-bond-679,https://polymarket-upload.s3.us-east-2.amazonaws.com/tom-holland-announced-as-next-james-bond-679-KhsCw8_UXNlM.jpg,35747,next-james-bond-actor-635,Yes,0,No,51694318795438697501798861365634205630348260747339000645346489958203254005695,2026-06-30,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,11569702837670130643727834658002412566589792880740393915605305877706675664418,0x2348b28de5ee252fa931990b3e219a10b0c434e998532d368e9bc8fa9dcea046,2545.506221,0.02359,60.04849175339,6.3637655525,-53.68472620089,-89.4022891055532,2545.506221,0.0,-89.4022891055532,0.0025,False,False,Will Jennifer Lawrence win Best Actress at the 98th Academy Awards?,will-jennifer-lawrence-win-best-actress-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50298,oscars-2026-best-actress-winner,Yes,0,No,96803517054727250227401499983830982323039136672300001377870677373810826334823,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,35408327856282785424102092438121941489806610388158105221860240865067573952694,0xaf7f8713a2de6efb9f861d61a160a88c56646d63db0b8c9268a5fa1e6288c4c9,2540.0,0.09,228.6,177.80000000000004,-50.79999999999997,-22.22222222222221,2555.0,6.15,-22.67884055229396,0.07,False,False,Will June Squibb be nominated for Best Actress at the 98th Academy Awards?,will-june-squibb-be-nominated-for-best-actress-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50297,oscars-2026-best-actress-nominations,Yes,0,No,55240222861591695513281249820340837230620948162528925047511999092501390215791,2026-01-22,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,14253956839582698877884742930225331487593177635330318923853046874994118249367,0xe0173375b7eaccb836f7b92d28a9a2d1cc69e54e5a65fae89a5d7e49aadd332e,2529.711614,0.011321,28.638865182094,18.972837105,-9.666028077094,-33.751435385566644,2529.711614,0.0,-33.751435385566644,0.0075,False,False,Will Nikki Haley win the 2028 US Presidential Election?,will-nikki-haley-win-the-2028-us-presidential-election,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-nikki-haley-win-the-2028-us-presidential-election-pUzXkWs8--Wo.png,31552,presidential-election-winner-2028,Yes,0,No,84386913213192310444216977895083273572419886997719576824320630372812149173320,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,19241767147098641363613105290606145051980263231845787678283050494518328502963,0x894606ec3ad424f19b2e3728f037a0b5233c1b0955671418a99389fd9f085055,2521.62201,0.05,126.0811005,100.8648804,-25.216220099999994,-19.999999999999996,2776.97312,98.683999,-27.35617182783605,0.04,False,False,Jimmy Kimmel cancelled by December 31?,jimmy-kimmel-cancelled-by-december-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/jimmy-kimmel-out-by-september-30-GD7amXkBoSVs.jpg,46255,jimmy-kimmel-out-by-september-30,Yes,0,No,6062768357627977244112717113171493546528004728647632991661818619225371374637,2025-09-30,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,59927473242050093162669440180385303357875902136937189920756140675818954604652,0x64ba1578a1351ede65fd74d8ad1ab7503da8b67f1bcf6f1a8068d86b1f40425b,2504.974383,0.883906,2214.161886979998,2413.5428180205004,199.38093104050208,9.00480367821918,3709.974383,-467.71233,-26.39998023306513,0.9635,False,False,"U.S. agrees to a new trade deal with ""South Korea""?",us-agrees-to-a-new-trade-deal-with-south-korea,https://polymarket-upload.s3.us-east-2.amazonaws.com/which-countries-will-the-us-agree-to-new-trade-deals-with-in-2025-6zSB5DZvDr7T.jpg,33508,which-countries-will-the-us-agree-to-new-trade-deals-with-in-2025,No,1,Yes,5387225204087783518802178465274078547261862932574892838425263565124999003543,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,67222849947245432821687777961447700967612622766736082045198776812603158749531,0x77b5bfe44beb0641905f76ee2f32f96f47d8863bcad586678224a6dc02f03ad3,2500.061152,0.93415,2335.4321251408,2481.31069336,145.87856821920013,6.246320184124611,7561.389165,86.003667,-64.87122920859393,0.9925,False,False,US forces in Iran in 2025?,us-forces-in-iran-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/us-forces-in-iran-before-august-c4YW19zSdLSD.jpg,28218,us-forces-in-iran-in-2025,No,1,Yes,90903067788657837026811644905467886861283734336113712103044863867260352904986,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,45844167939300013701551832722015920861368735557950761836305834062594900004733,0xcff999e258f449a28ba7e6985a822abbfbbe07b846b477beaf1f68ea469cec4c,2485.682149,0.029306,72.845401058594,18.6426161175,-54.202784941094,-74.40797106394595,4443.33929,70.55457,-85.6833147138938,0.0075,False,False,Will Zelenskyy and Putin meet next in Hungary?,will-trump-and-putin-meet-next-in-hungary,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-and-putin-meet-next-in-hungary-IQLnw1rux_mn.png,38374,where-will-trump-and-putin-meet-next-393,Yes,0,No,35700907215502962493135591381271796889141673563887550186136813881048267754462,2025-09-30,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,104292102561622703970016901710393998494549389378009782029606998280270579138581,0xf723d076576a434c0b92914608ab73ba9c56b2197f5bd9476ccd48a2c6dee12b,2442.96114,0.556353,1359.14875912242,1074.9029016,-284.2458575224202,-20.91352073234081,2442.96114,0.0,-20.91352073234081,0.44,False,False,Will DraftKings launch a prediction market in 2025? ,will-draftkings-launch-a-prediction-market-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-draftkings-launch-a-prediction-market-in-2025-inl4xMaUFIDz.jpg,56641,will-draftkings-launch-a-prediction-market-in-2025,No,1,Yes,89612740075179996452700941785340194754111537737500213809500942101044541459424,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,101607178899252540003647394903771939183206092960905788946883703746586650017054,0x7dd03775ae64ca4da06121fd75397e3a16cd54bd02a52faee8c22799e34b8458,2436.037947,0.961,2341.032467067,2371.4829414045,30.450474337500097,1.300728407908433,7499.997947,0.0,-67.09700186529855,0.9735,False,False,Will Bugonia win Best Picture at the 98th Academy Awards?,will-bugonia-win-best-picture-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-winner-GK5jjpLcUheC.jpg,50251,oscars-2026-best-picture-winner,No,1,Yes,19610288044512445018970900383394598704429716248417831382102395080716996421422,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,32816900179722003136150490691504331137672259201429190025644166856523554290198,0xbb4eb4d4619272869e329ff787bd9fcbf759ff5552409b742f5443ad959c73cb,2368.890398,0.080904,191.652708759792,10.660006790999999,-180.992701968792,-94.43785226935627,2420.911508,21.801839,-94.55736186323743,0.0045,False,False,Will Trump sell 5k-10k Gold Cards in 2025?,will-trump-sell-5k-10k-gold-cards-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-sell-5k-10k-gold-cards-in-2025-mj9Mcx7H4WGj.jpg,19720,how-many-gold-cards-will-trump-sell-in-2025,Yes,0,No,82220154707304018272304361181418949383189012074494307889902438424444926520079,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,97184772282191662988484719367081821675845313072541328142858211968783414757059,0x243cad52c0ccc1cdfd7862331b3daf3ad96a075aba3f46a53b030c1e54d8da06,2364.74974,0.021475,50.7830006665,11.823748700000001,-38.9592519665,-76.71711292200233,3994.74974,-3.7001,-86.2173634100187,0.005,False,False,Will George Clooney win Best Actor at the 98th Academy Awards?,will-george-clooney-win-best-actor-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50282,oscars-2026-best-actor-winner,Yes,0,No,74076539866771887616262179529289650470359077266097728463074732031171993742516,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,103647866943442025256458530177828816304116184736369192704431526690290505866241,0x40c02fe4023e316f5ef4c0a5afd3e5eef81538d9ee98b315f503f2d1326fc7ee,2333.107289,0.021,48.995253069,57.1611285805,8.165875511499994,16.66666666666665,7358.797286,45.972777,-63.010793921559994,0.0245,False,False,China x Taiwan military clash by December 31?,china-x-taiwan-military-clash-by-december-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/china-x-taiwan-military-clash-by-bruNN8Tgoil0.jpg,17523,china-x-taiwan-military-clash-by,Yes,0,No,92555326984722021804344874665701811010745738843364769257200151064342020934395,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,89093742408000255447331502270909273783084426616697514025589713117933561799410,0x617c7a90eda304d6875abfefa3638ecedb2fffe3321aa207a9e23e8fc686fb75,2319.003211,0.043402,100.649377363822,0.0,-100.64937736382201,-100.0,5065.559635,825.920183,-99.99962433485346,0.0,True,False,Will the Fed cut-pause-pause in 2025?,will-the-fed-cut-pause-pause-in-2025-577,https://polymarket-upload.s3.us-east-2.amazonaws.com/arch-fed-decisions-in-2025-Vowt-IlTgfPc.jpg,41647,fed-decisions-in-2025,Yes,0,No,3157271840654128345082922023310322035050348886737449964198136010050241346471,2025-12-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,82718269960738586836934808972524516417825783658054400363756438261031644053292,0x287a159d54507edbac43d57f8222fc6b74063e8ed4614c986db89ddb5dabe7a3,2296.655747,0.891845,2048.260944683215,2158.85640218,110.59545749678493,5.399480851493249,2696.42,-159.316414,-10.226780114110646,0.94,False,False,US congress stock trading ban in 2025?,us-congress-stock-trading-ban-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/us-congress-stock-trading-ban-in-2025-pBrpIoKmm3hQ.jpg,22982,us-congress-stock-trading-ban-in-2025,No,1,Yes,1422735421040826257686680558438383717831762242583403453069866743675077211813,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,108273461106799243194968535958056255499026165173135604287102518849583967856366,0xb21c15db48e4c5197b7fdc9bf946a277e2ba8aa2cd0f09631a4b440c689ae7a2,2269.584504,0.027999,63.546096527496,32.908975308,-30.637121219496002,-48.21243615843423,45772.367726,11826.469267,-97.43123423290353,0.0145,False,False,Lisa Cook out as Fed Governor by December 31?,lisa-cook-out-as-fed-governor-by-december-31-293-933,https://polymarket-upload.s3.us-east-2.amazonaws.com/lisa-cook-out-as-fed-governor-by-september-30-i78CFTbxC35g.jpg,39671,lisa-cook-out-as-fed-governor-by-september-30,Yes,0,No,96199010117921207632548458208820026417043630543388600731584176901706480741724,2025-09-30,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,95443751481174525343285834011676066804649799123088461205423080158868940724117,0xa257136f50d15c4151d7fa6464cba6a6dfc5dfa325d9fb6e414f7b642ba84381,2250.0,0.899666,2024.2485,1498.5,-525.7485,-25.972527582458376,4750.0,-1150.0,-64.93438208120979,0.666,False,False,Will 'Wicked: For Good' have the best domestic opening weekend in 2025?,will-wicked-for-good-have-the-best-domestic-opening-weekend-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-wicked-for-good-have-the-best-domestic-opening-weekend-in-2025-W4bkji2Y2z0Y.jpg,16739,which-movie-has-best-opening-weekend-in-2025,No,1,Yes,109648317055340591503076024421581448189531885907475125926203413622318314876012,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,86380751306070931919036382884086151224238365813598637164572806707069830756484,0xda53fab9b1ed4c29d9f0983cdee033e9e32b85cc949a73332d8a1864b74ed64a,2238.0,0.005,11.19,0.0,-11.19,-100.0,2488.0,117.5,-99.99905546623793,0.0,True,False,Will Shohei Ohtani win the 2025 NL MVP?,will-shohei-ohtani-win-the-2025-nl-mvp,https://polymarket-upload.s3.us-east-2.amazonaws.com/mlb-nl-mvp-qcVYtg_x7pa8.jpg,21617,mlb-nl-mvp,No,1,Yes,92410078984076056630641685926329525498487585858353609641839308745148165829261,2025-11-17,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,85159999660286722840993264071135930893260547961959188621941251789577263788484,0x84bce0c9bbf25dc42c794e92c7166181403eb78bb64836898fc39c742bab2e02,2222.0,0.03,66.66,74.437,7.777,11.666666666666666,2222.0,0.0,11.666666666666666,0.0335,False,False,Will Kamala Harris announce Presidential run by December 31?,will-kamala-harris-announce-presidential-run-by-december-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-kamala-harris-announce-presidential-run-in-2025-7tQGzZ4UrckR.jpg,34903,will-kamala-harris-announce-presidential-run-by-december-31,Yes,0,No,57797750291524805038854053967269640917165010627238585256394694015159376616836,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,3810366605275064960749781643099022369912313288140886399519230439326182771585,0x3270b116f7e61aa04f9652fff783e6e25a6b2c99df092a709a03f9b662d1dd41,2168.404178,0.041647,90.307528801166,75.89414623,-14.413382571166009,-15.960333277306896,2893.55554,269.25067,-37.021215446939536,0.035,False,False,Ghislaine Maxwell accuses Trump of sexual misconduct?,ghislaine-maxwell-accuses-trump-of-sexual-misconduct,https://polymarket-upload.s3.us-east-2.amazonaws.com/ghislaine-maxwell-accuses-trump-of-sexual-misconduct-Z1iIc0T4LMxl.jpg,33709,ghislaine-maxwell-accuses-trump-of-sexual-misconduct,Yes,0,No,52303158744917599814166015180379771865557101759603189660944085589464001587556,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,32946988346851809083717853909672502303533938428804197173672614672441945179683,0x50b78cd83de62d75d504d7a184ba1171436628068b3c3d4dd0384e65d4a40d1b,2122.0,0.891822,1892.446284,1740.04,-152.406284,-8.053400790740753,2122.0,0.0,-8.053400790740753,0.82,False,False,Will the Republicans win the New York governor race in 2026?,will-the-republicans-win-the-new-york-governor-race-in-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-republican-party-control-the-senate-after-the-2026-midterm-elections-JSsqogfn0U0u.png,57184,new-york-governor-winner-2026,No,1,Yes,108106288970534575307495623455701128869187166289634633189375113923142364674394,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,76175746598957495172223686817653575267830873021715713133720142933789858876822,0xca1aa5189411c86afb30b84dd76ae8ad3fbdc0b07c74c4180bcae7da1b2d1861,2117.594313,0.018227,38.597391543051,3.1763914695,-35.421000073551,-91.77045043067976,3117.594313,0.49,-94.41016107124787,0.0015,False,False,Will Zelenskyy and Putin meet next in China?,will-trump-and-putin-meet-next-in-china,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-and-putin-meet-next-in-china-QMlSWm8Vkx1a.jpg,38374,where-will-trump-and-putin-meet-next-393,Yes,0,No,14591182560118609591881959586569512767934070894601474484577811799608015949388,2025-09-30,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,64050273355694113671090110638685043795558853994186493795797238541534244584786,0x4cd035dcfb450c9a6bc9aa13f3aa94fabc01e47499d05d28ef653ef42939c364,2110.0,0.89263,1883.4493,1751.3,-132.1493,-7.016344958157355,2110.0,0.0,-7.016344958157355,0.83,False,False,Will the Democrats win the New York governor race in 2026?,will-the-democrats-win-the-new-york-governor-race-in-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-democratic-party-control-the-senate-after-the-2026-midterm-elections-JJ9h02JGR09z.png,57184,new-york-governor-winner-2026,Yes,0,No,89871775413723061310900874811289289046282365859042241773701889222569854585191,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,82608334051864142932873144348121852324089451792525985503537377336006986101897,0xccd6eb4ec0c8ac284e280ab6ceedcdd1a1813d1e130892ed1b6e98189077013e,2110.0,0.912621,1925.63031,1941.2,15.56969,0.8085503182591679,2110.0,0.0,0.8085503182591679,0.92,False,False,Will the Democrats win the Oklahoma governor race in 2026?,will-the-democrats-win-the-oklahoma-governor-race-in-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-democratic-party-control-the-senate-after-the-2026-midterm-elections-JJ9h02JGR09z.png,57186,oklahoma-governor-winner-2026,No,1,Yes,37700214927702560862325287464231700075479667077774217635210792305464305010407,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,27691828896870482234692688000983654314469194591530128237262991300901146973771,0xf383fcb2ce92b418e10ee7f5a0a75f8ad06596b53f2afd1a3879c484295aada4,2084.072412,0.971,2023.634312052,2062.189651674,38.55533962199998,1.905252317198763,2424.522412,-156.526685,-12.404229459430512,0.9895,False,False,Will Jay Kelly win Best Picture at the 98th Academy Awards?,will-jay-kelly-win-best-picture-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-winner-GK5jjpLcUheC.jpg,50251,oscars-2026-best-picture-winner,No,1,Yes,110342192937499715292242851909807736851108882210276516280396434327022235961417,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,54120517297787449950767396444302816721060398794472692356305596424687388939708,0x8128163cd9ddf1549bf3d73fe3276857273a768366e4c13d7a6f80e3cb814e2d,2078.36644,0.011454,23.80560920376,86.25220726,62.446598056240006,262.3188405797101,5734.15644,225.513088,31.324161727856332,0.0415,False,False,Pierce Brosnan announced as next James Bond?,pierce-brosnan-announced-as-next-james-bond-557,https://polymarket-upload.s3.us-east-2.amazonaws.com/pierce-brosnan-announced-as-next-james-bond-557-PGuakJYxLpC2.jpg,35747,next-james-bond-actor-635,Yes,0,No,56736811231402173896482039454132656829697330201604223976298122972923334638073,2026-06-30,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,74487236550856731306593554098575651639484640594134664062935332066547244987174,0x8a097683985eecb3e710635a89c520de6a3f2727229f05947f99316e72d4f04f,2076.2285,0.013172,27.348081802,16.609828,-10.738253802000001,-39.265107804433654,2824.757161,133.075418,-55.35880883779512,0.008,False,False,Will Jafar Panahi win Best Director at the 98th Academy Awards?,will-jafar-panahi-win-best-director-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50386,oscars-2026-best-director-winner,Yes,0,No,63216593971154731250616027141047187594892117537620681928030695026442445310100,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,95286602888911342401050506870419045522584469981654993778586844315860386218126,0xad5642932e897c551def57ddc3066bdea2cf0eb13fc40979c1043743fceb5c9c,2069.949734,0.886968,1835.979175666512,2017.166015783,181.18684011648799,9.868676209288271,2429.982334,-141.132037,-6.409763560606617,0.9745,False,False,Will OpenAI have the top AI model on December 31?,will-openai-have-the-top-ai-model-on-december-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-chatgpt-have-the-top-ai-model-on-december-31-214y5ZX2vQBO.jpg,16095,which-company-has-best-ai-model-end-of-2025,No,1,Yes,29370433468126418379827896143797575739436853610287532509760876690489490660887,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,20472617859192956844845425808836091884840888065588547863471412015433142087502,0x3cae2f7e8c004638b1644e96c524f9521e32e124c7495e141fcfb09b29a931d9,2067.624136,0.012624,26.101687092864,5.16906034,-20.932626752864,-80.19645120405576,2067.624136,0.0,-80.19645120405576,0.0025,False,False,Will Christian McCaffrey win the 2025–26 NFL MVP award?,will-christian-mccaffrey-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,10976524618058195365572997410809807700884648801929608532622601945928130853840,2026-02-18,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,102515832580202170025140901382340388423701623704902412124028345095701086239539,0x3e9599ded5f68a806b43434198aabce750a43dca2f3394626cc2fb67ba12e057,2067.624136,0.012624,26.101687092864,3.101436204,-23.000250888864,-88.11787072243345,2067.624136,0.0,-88.11787072243345,0.0015,False,False,Will Myles Garrett win the 2025–26 NFL MVP award?,will-myles-garrett-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,78991074680466801272335710007556673474426169546694166221868146616541852850611,2026-02-18,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,102005660422283395810490280545699722029600088033370716622702579905766810783168,0xe29a55da974ef615db73d1559d86ce6b41515e2dbe0f83f35561b8bd5ea0c2ec,2067.624136,0.012624,26.101687092864,234.67533943600003,208.57365234313602,799.0811153358683,2067.624136,0.0,799.0811153358683,0.1135,False,False,Will Jonathan Taylor win the 2025–26 NFL MVP award?,will-jonathan-taylor-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,71342057408750435449255366705987956904724953423257946165532982700668681503338,2026-02-18,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,64043216909502436332114707089103535674061339686404559029504437319578346193894,0xb24370eee4b54cbc9ebdf087e52bf1128b5827e3361a2909cc5c8be944c18c99,2067.624136,0.012624,26.101687092864,20.67624136,-5.425445732864,-20.785804816223067,2067.624136,0.0,-20.785804816223067,0.01,False,False,Will Daniel Jones win the 2025–26 NFL MVP award?,will-player-a-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,106928002216177108314270855073160107645827444876875601797502400819958514950432,2026-02-18,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,72584063846305285492324143791353197615257618528496689291210403896668590681619,0x24ef52fdfe0765301cd7e44494f690d193ae7d2d6912b4388634649e5f7b5d80,2067.624136,0.012624,26.101687092864,3.101436204,-23.000250888864,-88.11787072243345,2067.624136,0.0,-88.11787072243345,0.0015,False,False,Will Micah Parsons win the 2025–26 NFL MVP award?,will-micah-parsons-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,107633467262014842743153761548410115622051981931132515092846484811668415312760,2026-02-18,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,90234889617199443673709150877675264662915727532354468551650133547723659310093,0xfe2f842b68c765ee0e66b5935778917e2023d34f9066849108c6db8a17294b57,2067.624136,0.012624,26.101687092864,661.63972352,635.5380364271359,2434.8542458808615,2067.624136,0.0,2434.8542458808615,0.32,False,False,Will Matthew Stafford win the 2025–26 NFL MVP award?,will-matthew-stafford-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,100775083078138615108479319294462886271864319829047478061028914953567402660704,2026-02-18,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,9444875387048561707328398243735771928876844280187072509566263132973432689266,0xb532369cc85e5d6076961e746032becdafc10548032b5f3285e496ccaf32524a,2067.624136,0.012624,26.101687092864,624.4224890720001,598.320801979136,2292.268694550063,2067.624136,0.0,2292.268694550063,0.302,False,False,Will Drake Maye win the 2025–26 NFL MVP award?,will-drake-maye-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,75397678408763136682779179110117186597543604211907206346792002603512724903880,2026-02-18,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,40209198082468490387369513553294628225587218969494268466100726433979414497974,0xba62809b29f6c916dadabbb9adf7a18babc407d95ae971f4f2fe5c2b0144577c,2067.624136,0.012624,26.101687092864,121.98982402399999,95.88813693113599,367.3637515842839,2067.624136,0.0,367.3637515842839,0.059,False,False,Will Sam Darnold win the 2025–26 NFL MVP award?,will-sam-darnold-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,23633921260533468172400131312048156733419346979382081630030462737719002722611,2026-02-18,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,114698388599061309376663630394087260456725852364699116084880863924994936810747,0x4ea5bac8504613ce0c18be41f21061da328856ead90ee767320b5becf781ab50,2067.624136,0.012624,26.101687092864,44.45391892399999,18.352231831135995,70.3105196451204,2067.624136,0.0,70.3105196451204,0.0215,False,False,Will Jared Goff win the 2025–26 NFL MVP award?,will-jared-goff-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,115342352750553799782398880263261303887432071026042872518944173284095984816772,2026-02-18,True
